CustomerID,TotalAmount,OrderCount,Quantity,AvgOrderValue
14284.0,595.25,2,161,297.625
14285.0,1910.01,4,541,477.5025
14286.0,4628.75,3,4338,1542.9166666666667
14287.0,176.63,3,261,58.876666666666665
14288.0,426.6,1,188,426.6
14289.0,911.26,6,292,151.87666666666667
14290.0,2314.65,5,915,462.93
14291.0,3883.25,11,2749,353.02272727272725
14292.0,4871.93,9,1663,541.3255555555556
14293.0,1046.56,4,709,261.64
14295.0,166.20000000000002,1,84,166.20000000000002
14297.0,1305.33,4,865,326.3325
14298.0,51527.3,44,58343,1171.075
14299.0,3965.62,9,2149,440.6244444444444
14300.0,43.2,1,32,43.2
14301.0,640.14,1,606,640.14
14304.0,383.45,1,139,383.45
14305.0,1858.96,3,1089,619.6533333333333
14306.0,2093.32,2,1075,1046.66
14307.0,2995.72,6,2058,499.28666666666663
14309.0,2352.53,9,1633,261.39222222222224
14311.0,310.26,1,146,310.26
14312.0,1611.59,6,1012,268.5983333333333
14314.0,120.0,1,296,120.0
14315.0,2481.13,6,1021,413.5216666666667
14317.0,508.58000000000004,1,255,508.58000000000004
14320.0,477.79,2,325,238.895
14321.0,1530.75,5,2406,306.15
14323.0,605.0600000000001,2,350,302.53000000000003
14326.0,183.85,1,103,183.85
14327.0,311.65,1,139,311.65
14329.0,5014.84,7,3095,716.4057142857143
14331.0,462.65999999999997,2,252,231.32999999999998
14332.0,866.31,3,481,288.77
14333.0,415.2,1,58,415.2
14334.0,2552.21,8,1731,319.02625
14335.0,468.26,2,379,234.13
14336.0,1614.91,4,1759,403.7275
14338.0,588.22,2,335,294.11
14339.0,309.52,1,168,309.52
14340.0,134.7,1,58,134.7
14341.0,2182.28,8,1403,272.785
14342.0,668.5600000000001,4,347,167.14000000000001
14344.0,889.9300000000001,8,477,111.24125000000001
14345.0,108.97999999999999,1,50,108.97999999999999
14346.0,1021.58,2,605,510.79
14348.0,409.57,1,183,409.57
14349.0,133.5,1,86,133.5
14350.0,282.93,1,183,282.93
14351.0,51.0,1,12,51.0
14352.0,1078.96,4,538,269.74
14353.0,90.6,1,64,90.6
14354.0,163.62,2,210,81.81
14355.0,174.4,1,92,174.4
14356.0,701.23,2,277,350.615
14357.0,225.77,1,148,225.77
14359.0,912.18,3,371,304.06
14360.0,2128.23,4,1151,532.0575
14362.0,161.2,1,100,161.2
14364.0,3717.35,8,1967,464.66875
14367.0,9261.52,16,4438,578.845
14368.0,155.0,1,36,155.0
14371.0,100.5,1,34,100.5
14373.0,76.55,1,17,76.55
14375.0,257.68,1,194,257.68
14377.0,617.05,2,219,308.525
14379.0,348.1,2,292,174.05
14381.0,202.68,1,146,202.68
14382.0,626.0699999999999,1,1237,626.0699999999999
14383.0,1247.69,3,817,415.8966666666667
14385.0,202.11,3,159,67.37
14386.0,142.4,1,54,142.4
14387.0,1770.56,3,819,590.1866666666666
14388.0,3212.84,8,1941,401.605
14389.0,1043.46,2,729,521.73
14390.0,4652.82,9,2136,516.98
14393.0,67.95,1,13,67.95
14395.0,3507.71,9,1693,389.74555555555554
14396.0,487.99,2,225,243.995
14397.0,2612.96,19,1890,137.52421052631578
14400.0,574.7,1,454,574.7
14401.0,4051.48,13,4507,311.6523076923077
14403.0,1475.81,4,519,368.9525
14404.0,1474.32,6,839,245.72
14406.0,156.75,1,77,156.75
14407.0,2157.73,6,1415,359.62166666666667
14408.0,2606.53,7,1616,372.3614285714286
14409.0,2059.4500000000003,6,1230,343.24166666666673
14410.0,1105.07,9,571,122.78555555555555
14411.0,1063.0,1,196,1063.0
14412.0,770.03,2,786,385.015
14413.0,122.7,1,68,122.7
14414.0,1496.98,7,2512,213.8542857142857
14415.0,5900.28,13,3011,453.86769230769227
14416.0,490.22,2,326,245.11
14418.0,1937.25,3,1711,645.75
14419.0,1058.06,6,487,176.34333333333333
14420.0,387.52,1,334,387.52
14421.0,813.11,2,365,406.555
14422.0,4263.64,6,2906,710.6066666666667
14423.0,265.2,1,120,265.2
14424.0,322.08,1,48,322.08
14426.0,4481.67,10,2699,448.16700000000003
14427.0,363.34000000000003,2,228,181.67000000000002
14428.0,1244.83,5,436,248.96599999999998
14431.0,470.36,1,130,470.36
14432.0,2255.51,6,2070,375.91833333333335
14434.0,1372.8,6,368,228.79999999999998
14436.0,89.06,1,129,89.06
14437.0,63.0,1,60,63.0
14438.0,131.9,1,82,131.9
14439.0,2661.24,1,526,2661.24
14440.0,2357.6800000000003,5,588,471.53600000000006
14441.0,1712.89,4,446,428.2225
14442.0,1589.82,2,482,794.91
14443.0,1420.2,4,938,355.05
14446.0,1039.58,4,933,259.895
14447.0,1163.23,5,571,232.64600000000002
14448.0,375.35,2,104,187.675
14449.0,907.1,4,757,226.775
14450.0,483.25,3,241,161.08333333333334
14451.0,662.59,2,389,331.295
14452.0,264.44,2,119,132.22
14453.0,119.93,1,49,119.93
14456.0,3062.4,9,2908,340.26666666666665
14457.0,113.64,1,88,113.64
14459.0,1837.92,1,760,1837.92
14460.0,434.34,3,881,144.78
14461.0,2103.06,3,766,701.02
14462.0,2004.02,11,964,182.18363636363637
14463.0,529.62,3,179,176.54
14465.0,1058.6200000000001,3,405,352.8733333333334
14466.0,2272.4,7,1006,324.62857142857143
14467.0,598.76,4,278,149.69
14470.0,461.19,2,193,230.595
14472.0,1936.84,8,1160,242.105
14473.0,234.34000000000003,2,88,117.17000000000002
14474.0,547.66,1,140,547.66
14475.0,925.85,3,447,308.6166666666667
14476.0,215.7,1,132,215.7
14477.0,1309.6,4,720,327.4
14479.0,316.25,2,117,158.125
14480.0,279.05,1,143,279.05
14481.0,636.51,2,489,318.255
14482.0,2068.15,6,1646,344.69166666666666
14483.0,137.1,1,97,137.1
14484.0,321.92,1,210,321.92
14485.0,165.75,1,71,165.75
14487.0,1196.33,6,735,199.38833333333332
14488.0,1064.28,1,799,1064.28
14489.0,463.38,1,299,463.38
14491.0,340.93,2,139,170.465
14493.0,2383.2400000000002,5,1285,476.648
14494.0,139.56,1,92,139.56
14495.0,123.8,2,62,61.9
14496.0,538.8100000000001,2,159,269.40500000000003
14497.0,475.37,1,235,475.37
14498.0,1957.32,5,1098,391.464
14499.0,815.32,3,501,271.77333333333337
14500.0,356.85,3,117,118.95
14501.0,251.21,2,161,125.605
14502.0,2470.67,11,1498,224.60636363636365
14503.0,3543.26,6,2004,590.5433333333334
14504.0,673.26,4,308,168.315
14505.0,5905.64,8,2759,738.205
14506.0,2012.17,5,730,402.434
14507.0,1383.18,6,600,230.53
14508.0,276.42,2,131,138.21
14511.0,1314.81,5,784,262.962
14512.0,275.28,2,122,137.64
14513.0,455.59000000000003,3,361,151.86333333333334
14514.0,1055.35,3,589,351.7833333333333
14515.0,2102.09,6,1134,350.34833333333336
14517.0,330.45,2,91,165.225
14518.0,174.37,1,278,174.37
14520.0,270.6,2,146,135.3
14522.0,974.54,4,525,243.635
14523.0,241.09,1,251,241.09
14524.0,1867.68,9,676,207.52
14525.0,4332.2,9,2696,481.35555555555555
14527.0,8508.82,55,2089,154.7058181818182
14528.0,364.21999999999997,1,278,364.21999999999997
14529.0,620.04,3,348,206.67999999999998
14530.0,2925.91,6,1410,487.65166666666664
14532.0,932.85,4,284,233.2125
14533.0,1949.72,7,4019,278.5314285714286
14534.0,4447.05,18,2047,247.05833333333334
14535.0,2864.19,3,1831,954.73
14536.0,171.8,1,40,171.8
14537.0,355.56,1,120,355.56
14538.0,388.25,2,155,194.125
14539.0,537.48,2,428,268.74
14540.0,996.26,3,421,332.08666666666664
14541.0,1461.65,8,647,182.70625
14542.0,103.25,1,19,103.25
14543.0,3630.33,16,679,226.895625
14544.0,2024.45,2,1543,1012.225
14546.0,2578.09,5,1317,515.618
14547.0,4007.54,8,2668,500.9425
14548.0,652.8,2,256,326.4
14549.0,289.24,1,136,289.24
14550.0,765.62,2,394,382.81
14551.0,186.23,2,106,93.115
14552.0,165.07,1,91,165.07
14553.0,859.27,5,493,171.85399999999998
14554.0,2381.04,4,1478,595.26
14555.0,324.14,2,130,162.07
14557.0,788.38,1,510,788.38
14560.0,2237.77,22,1260,101.71681818181818
14561.0,1080.76,3,1014,360.25333333333333
14562.0,5074.77,18,1834,281.9316666666667
14565.0,3099.12,4,1540,774.78
14566.0,1432.0,1,800,1432.0
14567.0,1530.3600000000001,2,412,765.1800000000001
14569.0,227.39,1,79,227.39
14570.0,218.06,2,95,109.03
14572.0,2832.84,7,1428,404.6914285714286
14573.0,1653.42,9,544,183.71333333333334
14576.0,35.400000000000006,1,12,35.400000000000006
14577.0,859.71,4,353,214.9275
14578.0,168.63,1,240,168.63
14581.0,138.6,1,217,138.6
14582.0,114.11,1,73,114.11
14583.0,1052.55,5,792,210.51
14584.0,1042.26,4,383,260.565
14585.0,157.05,1,91,157.05
14586.0,237.36,1,444,237.36
14587.0,1601.14,9,761,177.90444444444447
14589.0,39.75,1,5,39.75
14591.0,1447.14,4,1297,361.785
14592.0,570.46,3,415,190.15333333333334
14593.0,617.99,3,332,205.99666666666667
14594.0,379.83,2,185,189.915
14595.0,1740.6,6,978,290.09999999999997
14597.0,883.15,2,577,441.575
14598.0,221.97,1,189,221.97
14600.0,393.33000000000004,1,125,393.33000000000004
14601.0,213.96,1,168,213.96
14603.0,660.0,1,400,660.0
14606.0,12156.65,93,6224,130.71666666666667
14607.0,16569.5,14,11766,1183.5357142857142
14608.0,1785.15,4,437,446.2875
14609.0,601.56,4,7026,150.39
14616.0,406.08000000000004,3,104,135.36
14618.0,553.44,3,264,184.48000000000002
14619.0,394.44,1,152,394.44
14620.0,412.78000000000003,2,214,206.39000000000001
14621.0,1788.3600000000001,5,993,357.672
14622.0,320.58000000000004,1,146,320.58000000000004
14623.0,889.25,5,419,177.85
14624.0,225.85,2,162,112.925
14625.0,899.63,2,335,449.815
14626.0,2791.27,4,1403,697.8175
14628.0,671.96,2,272,335.98
14629.0,959.01,2,380,479.505
14631.0,1006.98,3,622,335.66
14632.0,114.56,1,96,114.56
14633.0,344.90000000000003,1,96,344.90000000000003
14636.0,609.85,2,241,304.925
14638.0,443.6,1,166,443.6
14639.0,2984.49,6,1431,497.41499999999996
14640.0,2125.08,6,886,354.18
14641.0,110.46,1,90,110.46
14642.0,96.12,1,76,96.12
14643.0,693.8100000000001,2,815,346.90500000000003
14644.0,830.76,2,258,415.38
14645.0,597.09,2,381,298.545
14646.0,280206.02,73,196915,3838.4386301369864
14647.0,243.22,1,95,243.22
14649.0,1417.29,4,1018,354.3225
14651.0,654.6,2,344,327.3
14652.0,114.18,1,53,114.18
14653.0,1947.55,7,950,278.2214285714286
14655.0,1932.23,4,1089,483.0575
14656.0,291.05,2,120,145.525
14657.0,848.22,4,466,212.055
14658.0,247.15,2,47,123.575
14659.0,2529.93,9,1195,281.1033333333333
14660.0,285.74,2,228,142.87
14661.0,107.95,1,35,107.95
14662.0,771.17,4,602,192.7925
14664.0,637.89,2,466,318.945
14665.0,1835.7,5,740,367.14
14666.0,195.25,1,161,195.25
14667.0,9241.2,25,5385,369.648
14669.0,1269.99,3,775,423.33
14670.0,411.53,2,337,205.765
14672.0,765.55,2,454,382.775
14673.0,1736.4,5,1004,347.28000000000003
14675.0,604.75,1,341,604.75
14676.0,2548.2400000000002,6,2500,424.7066666666667
14680.0,28754.11,16,13476,1797.131875
14681.0,498.95,3,76,166.31666666666666
14682.0,52.0,2,80,26.0
14684.0,1236.28,5,853,247.256
14687.0,628.38,1,470,628.38
14688.0,5630.87,21,3621,268.13666666666666
14689.0,112.8,1,76,112.8
14690.0,371.7,2,170,185.85
14691.0,2114.33,5,707,422.866
14692.0,591.55,4,265,147.8875
14693.0,172.9,1,34,172.9
14696.0,2078.95,7,1630,296.99285714285713
14697.0,188.60999999999999,2,181,94.30499999999999
14698.0,1250.76,5,615,250.152
14699.0,109.13000000000001,1,77,109.13000000000001
14700.0,2235.3,3,1342,745.1
14701.0,2549.37,9,932,283.2633333333333
14702.0,3292.14,17,1454,193.65529411764706
14703.0,318.17,1,183,318.17
14704.0,1546.91,9,1082,171.8788888888889
14705.0,179.0,1,100,179.0
14708.0,1126.37,3,621,375.45666666666665
14709.0,4921.04,13,2484,378.54153846153844
14710.0,606.13,4,378,151.5325
14711.0,2868.8,11,978,260.8
14712.0,917.07,3,315,305.69
14713.0,2666.36,11,1615,242.39636363636365
14714.0,160.19,1,229,160.19
14715.0,867.38,4,521,216.845
14716.0,329.68,2,604,164.84
14719.0,1602.13,5,1032,320.42600000000004
14720.0,663.81,3,219,221.26999999999998
14722.0,187.92000000000002,1,120,187.92000000000002
14723.0,1158.3,6,695,193.04999999999998
14725.0,718.08,1,593,718.08
14727.0,268.58,1,62,268.58
14729.0,313.49,1,197,313.49
14730.0,2005.06,8,1132,250.6325
14731.0,380.02,3,256,126.67333333333333
14732.0,2702.4900000000002,8,1405,337.81125000000003
14733.0,9585.91,12,3764,798.8258333333333
14735.0,6065.69,32,2264,189.5528125
14737.0,1164.55,3,345,388.18333333333334
14738.0,1314.45,7,601,187.77857142857144
14739.0,3902.28,7,3820,557.4685714285714
14740.0,1448.21,3,735,482.7366666666667
14741.0,1400.34,6,841,233.39
14744.0,1099.98,7,627,157.14000000000001
14745.0,1220.26,5,1038,244.052
14747.0,328.2,1,84,328.2
14748.0,1415.75,5,1223,283.15
14752.0,389.64,1,260,389.64
14753.0,563.15,1,211,563.15
14754.0,638.05,2,486,319.025
14755.0,5010.28,11,2219,455.47999999999996
14756.0,738.96,1,416,738.96
14757.0,420.5,1,160,420.5
14758.0,1484.06,4,419,371.015
14759.0,1625.97,3,569,541.99
14760.0,89.2,1,40,89.2
14761.0,255.9,2,118,127.95
14762.0,300.52,1,341,300.52
14764.0,278.3,1,190,278.3
14765.0,254.11,3,135,84.70333333333333
14766.0,2473.37,6,1349,412.2283333333333
14768.0,192.60000000000002,2,52,96.30000000000001
14769.0,10674.75,8,7436,1334.34375
14770.0,876.42,2,490,438.21
14772.0,139.26,1,82,139.26
14775.0,1011.9,3,1174,337.3
14776.0,2538.3,11,3134,230.75454545454548
14778.0,730.86,2,306,365.43
14779.0,386.15,3,84,128.71666666666667
14780.0,447.68,2,310,223.84
14782.0,200.10000000000002,1,114,200.10000000000002
14784.0,289.99,2,237,144.995
14785.0,77.4,2,84,38.7
14788.0,679.4399999999999,2,421,339.71999999999997
14789.0,197.64,1,116,197.64
14790.0,745.06,4,699,186.265
14792.0,6.2,1,2,6.2
14793.0,228.99,1,91,228.99
14794.0,1319.91,7,673,188.55857142857144
14795.0,131.45000000000002,1,17,131.45000000000002
14796.0,8022.49,17,6025,471.9111764705882
14798.0,173.74,3,150,57.913333333333334
14799.0,157.7,1,146,157.7
14800.0,4339.74,12,3655,361.645
14801.0,193.14,1,175,193.14
14803.0,845.55,3,370,281.84999999999997
14804.0,353.27,1,121,353.27
14805.0,554.65,4,115,138.6625
14806.0,193.39000000000001,1,330,193.39000000000001
14808.0,2741.17,8,2147,342.64625
14810.0,2087.88,11,1016,189.80727272727273
14813.0,155.43,2,67,77.715
14815.0,778.5,2,744,389.25
14816.0,271.85,1,5,271.85
14817.0,1110.34,2,655,555.17
14818.0,657.8,3,324,219.26666666666665
14819.0,272.07,2,109,136.035
14820.0,507.29,4,253,126.8225
14821.0,48.800000000000004,1,20,48.800000000000004
14823.0,321.43,3,88,107.14333333333333
14824.0,1127.71,4,525,281.9275
14825.0,2226.91,12,991,185.57583333333332
14828.0,2139.76,3,2172,713.2533333333334
14829.0,697.55,4,452,174.3875
14830.0,197.13,1,169,197.13
14834.0,1720.3,6,734,286.71666666666664
14836.0,102.44999999999999,3,45,34.15
14837.0,1649.5,4,1436,412.375
14840.0,62.85,1,31,62.85
14841.0,3295.76,6,1778,549.2933333333334
14842.0,2824.69,4,1166,706.1725
14844.0,3189.81,4,1833,797.4525
14847.0,309.4,1,120,309.4
14849.0,7930.54,25,5694,317.2216
14850.0,325.75,1,293,325.75
14851.0,511.35,2,325,255.675
14852.0,2836.69,6,1747,472.7816666666667
14853.0,475.8,2,82,237.9
14854.0,2759.83,7,1832,394.26142857142855
14855.0,645.65,2,267,322.825
14856.0,1311.3799999999999,3,714,437.1266666666666
14857.0,1173.12,2,464,586.56
14859.0,1353.74,4,671,338.435
14860.0,170.32,1,232,170.32
14861.0,125.79,1,117,125.79
14862.0,841.1999999999999,2,772,420.59999999999997
14863.0,266.76,1,132,266.76
14865.0,52.2,2,108,26.1
14866.0,14389.9,12,6752,1199.1583333333333
14867.0,710.28,3,328,236.76
14868.0,2953.59,8,1405,369.19875
14869.0,725.7,2,550,362.85
14870.0,327.25,1,119,327.25
14871.0,522.38,4,185,130.595
14873.0,519.68,1,168,519.68
14875.0,1465.3200000000002,2,558,732.6600000000001
14878.0,1485.54,9,802,165.06
14880.0,706.19,3,373,235.39666666666668
14881.0,255.4,1,316,255.4
14882.0,589.7,2,158,294.85
14883.0,761.59,6,790,126.93166666666667
14885.0,765.3199999999999,1,724,765.3199999999999
14886.0,364.8,1,160,364.8
14887.0,1862.0,1,1100,1862.0
14888.0,369.2,1,184,369.2
14889.0,135.9,1,90,135.9
14890.0,125.65,1,51,125.65
14891.0,554.38,2,505,277.19
14893.0,1237.8500000000001,2,799,618.9250000000001
14894.0,655.75,1,265,655.75
14895.0,11138.710000000001,20,4851,556.9355
14896.0,468.77000000000004,2,279,234.38500000000002
14897.0,1366.38,4,468,341.595
14898.0,1303.52,6,1020,217.25333333333333
14901.0,1421.29,9,661,157.92111111111112
14902.0,332.66,1,218,332.66
14903.0,2810.63,5,1536,562.126
14904.0,1025.44,2,1985,512.72
14905.0,616.15,2,287,308.075
14907.0,3501.1,7,1691,500.15714285714284
14908.0,277.8,1,132,277.8
14910.0,434.35,4,238,108.5875
14911.0,143825.06,201,80265,715.5475621890547
14912.0,867.85,2,971,433.925
14913.0,1227.43,4,1743,306.8575
14915.0,307.48,2,112,153.74
14916.0,1268.98,4,1136,317.245
14918.0,1610.15,2,675,805.075
14920.0,977.77,2,509,488.885
14921.0,1316.07,2,953,658.035
14923.0,749.1,1,418,749.1
14924.0,310.05,1,64,310.05
14929.0,223.88,1,136,223.88
14930.0,2372.86,3,1166,790.9533333333334
14931.0,1257.68,5,417,251.536
14932.0,363.53,1,80,363.53
14934.0,1890.94,2,1042,945.47
14935.0,1784.71,1,935,1784.71
14936.0,8137.02,8,4085,1017.1275
14937.0,1621.88,3,484,540.6266666666667
14944.0,5900.25,12,2815,491.6875
14946.0,100.9,1,22,100.9
14947.0,290.82,2,179,145.41
14948.0,1101.97,6,673,183.66166666666666
14950.0,371.2,1,136,371.2
14951.0,311.69,1,311,311.69
14952.0,8099.49,11,3355,736.3172727272727
14953.0,289.82,1,225,289.82
14954.0,336.17,1,127,336.17
14957.0,58.49,1,34,58.49
14958.0,499.68,3,129,166.56
14959.0,695.42,4,494,173.855
14960.0,221.27,2,221,110.635
14961.0,7044.68,9,3708,782.7422222222223
14962.0,126.7,1,44,126.7
14963.0,1487.8,5,1176,297.56
14964.0,206.21,1,143,206.21
14965.0,599.0,2,365,299.5
14966.0,191.32,1,187,191.32
14967.0,463.8,1,140,463.8
14968.0,147.59,1,127,147.59
14970.0,1592.06,4,250,398.015
14971.0,1116.57,3,644,372.19
14972.0,114.77,1,28,114.77
14973.0,1314.45,3,369,438.15000000000003
14974.0,114.39,1,44,114.39
14975.0,279.94,1,380,279.94
14976.0,790.86,7,234,112.98
14978.0,1931.42,5,525,386.284
14981.0,102.12,1,97,102.12
14984.0,213.27,2,60,106.635
14985.0,296.75,2,260,148.375
14987.0,326.4,2,128,163.2
14988.0,334.54,1,141,334.54
14995.0,233.23000000000002,2,103,116.61500000000001
14997.0,546.1999999999999,3,1120,182.06666666666663
14998.0,429.87,2,270,214.935
15000.0,490.52,1,218,490.52
15002.0,1641.76,4,862,410.44
15004.0,1246.32,1,630,1246.32
15005.0,6316.57,28,4247,225.5917857142857
15006.0,502.09,1,302,502.09
15007.0,156.91,1,69,156.91
15009.0,1261.78,3,642,420.5933333333333
15010.0,308.94,1,184,308.94
15012.0,423.04,2,231,211.52
15014.0,260.17,2,151,130.085
15016.0,170.04,1,76,170.04
15017.0,125.58,1,63,125.58
15018.0,496.21000000000004,3,189,165.40333333333334
15019.0,266.0,1,159,266.0
15021.0,1914.82,9,847,212.75777777777776
15022.0,905.04,4,543,226.26
15023.0,6802.76,11,2871,618.4327272727273
15024.0,1661.33,10,920,166.13299999999998
15025.0,377.01,1,189,377.01
15026.0,469.0,3,285,156.33333333333334
15027.0,1066.1499999999999,4,565,266.53749999999997
15028.0,627.13,4,459,156.7825
15030.0,518.28,2,372,259.14
15031.0,668.14,4,401,167.035
15032.0,4959.1,3,2968,1653.0333333333335
15033.0,2586.67,10,1695,258.66700000000003
15034.0,4308.61,8,2422,538.57625
15035.0,252.73000000000002,1,245,252.73000000000002
15036.0,465.55,3,327,155.18333333333334
15038.0,705.49,6,217,117.58166666666666
15039.0,19914.44,47,9209,423.7114893617021
15041.0,180.35,1,104,180.35
15042.0,135.93,1,30,135.93
15043.0,537.0,1,300,537.0
15044.0,7700.2300000000005,17,2795,452.954705882353
15045.0,735.66,2,114,367.83
15046.0,5213.7699999999995,15,3451,347.58466666666664
15047.0,343.62,1,222,343.62
15048.0,384.05,4,195,96.0125
15049.0,121.17000000000002,1,63,121.17000000000002
15050.0,1782.09,3,1224,594.03
15051.0,1391.61,3,1011,463.86999999999995
15052.0,215.78,1,82,215.78
15053.0,697.79,3,986,232.59666666666666
15054.0,302.1,2,198,151.05
15057.0,1489.5,2,668,744.75
15058.0,2124.9900000000002,11,1069,193.18090909090913
15059.0,1337.72,9,604,148.63555555555556
15060.0,303.09,4,263,75.7725
15061.0,54534.14,48,28920,1136.1279166666666
15062.0,987.86,4,763,246.965
15063.0,370.79999999999995,1,56,370.79999999999995
15065.0,3158.13,4,1383,789.5325
15066.0,893.59,1,317,893.59
15067.0,1744.76,3,954,581.5866666666667
15068.0,553.36,2,364,276.68
15069.0,1109.53,1,520,1109.53
15070.0,106.2,1,36,106.2
15071.0,982.07,2,269,491.035
15073.0,1043.41,3,491,347.80333333333334
15074.0,748.87,1,455,748.87
15075.0,773.03,1,447,773.03
15076.0,880.85,1,571,880.85
15078.0,9743.11,32,5105,304.4721875
15079.0,895.61,4,389,223.9025
15081.0,504.8,5,190,100.96000000000001
15083.0,88.2,1,38,88.2
15087.0,306.94,1,470,306.94
15088.0,1160.07,2,460,580.035
15089.0,2420.84,6,1359,403.47333333333336
15090.0,381.32,1,208,381.32
15091.0,480.71,1,346,480.71
15092.0,457.81,2,135,228.905
15093.0,4597.02,6,3760,766.1700000000001
15095.0,1370.6,4,1079,342.65
15096.0,219.39000000000001,1,120,219.39000000000001
15097.0,248.08,1,170,248.08
15098.0,39916.5,3,121,13305.5
15099.0,410.48,1,343,410.48
15100.0,876.0,3,80,292.0
15101.0,317.53,2,241,158.765
15103.0,703.36,2,329,351.68
15104.0,1027.44,2,637,513.72
15105.0,2298.93,7,1211,328.4185714285714
15106.0,1422.52,5,1181,284.504
15107.0,319.5,6,169,53.25
15108.0,1300.25,4,499,325.0625
15109.0,484.95,1,131,484.95
15110.0,996.1,4,246,249.025
15111.0,1567.48,3,710,522.4933333333333
15113.0,3609.33,3,2386,1203.11
15114.0,2760.56,10,3096,276.056
15115.0,340.11,1,157,340.11
15116.0,1352.75,4,648,338.1875
15117.0,1551.78,5,1948,310.356
15118.0,244.8,1,1440,244.8
15119.0,266.4,1,88,266.4
15120.0,358.82,1,296,358.82
15121.0,457.72,2,199,228.86
15122.0,1633.78,3,800,544.5933333333334
15123.0,2199.31,2,1195,1099.655
15124.0,184.19,2,233,92.095
15125.0,11528.48,15,6193,768.5653333333333
15127.0,406.53,1,251,406.53
15128.0,1471.0,4,1343,367.75
15129.0,3447.4,11,1794,313.40000000000003
15130.0,330.11,1,197,330.11
15132.0,977.9300000000001,5,679,195.586
15133.0,982.42,3,680,327.4733333333333
15134.0,1387.99,8,887,173.49875
15135.0,139.05,1,43,139.05
15136.0,1286.7,4,776,321.675
15139.0,178.96,2,208,89.48
15140.0,2354.25,7,1572,336.32142857142856
15142.0,498.74,1,365,498.74
15143.0,259.45,1,150,259.45
15144.0,6580.44,17,3050,387.0847058823529
15145.0,1194.73,4,756,298.6825
15146.0,1327.16,2,1473,663.58
15147.0,623.5,1,366,623.5
15148.0,301.29,1,187,301.29
15149.0,520.8000000000001,1,128,520.8000000000001
15150.0,5314.47,10,3658,531.447
15152.0,4745.69,13,2704,365.0530769230769
15153.0,329.25,1,198,329.25
15154.0,296.42,1,104,296.42
15156.0,961.49,3,597,320.49666666666667
15157.0,1936.07,3,2392,645.3566666666667
15158.0,401.40000000000003,1,198,401.40000000000003
15159.0,18641.010000000002,30,11441,621.3670000000001
15160.0,158.16,1,84,158.16
15163.0,304.47,2,186,152.235
15164.0,843.05,3,360,281.01666666666665
15165.0,487.75,1,160,487.75
15167.0,163.0,1,67,163.0
15168.0,106.56,1,52,106.56
15171.0,1289.5,1,290,1289.5
15172.0,1624.05,5,1611,324.81
15174.0,135.75,1,145,135.75
15175.0,224.14,1,454,224.14
15178.0,40.5,1,30,40.5
15179.0,2206.95,5,1938,441.39
15180.0,87.5,1,36,87.5
15181.0,689.4799999999999,3,544,229.82666666666663
15182.0,622.85,2,253,311.425
15184.0,406.76,2,223,203.38
15185.0,310.62,1,666,310.62
15186.0,411.41,2,215,205.705
15187.0,4777.18,16,1887,298.57375
15189.0,16225.39,41,6149,395.74121951219513
15192.0,1044.32,3,918,348.1066666666666
15193.0,499.32,1,144,499.32
15194.0,7616.53,15,5703,507.76866666666666
15195.0,3861.0,1,1404,3861.0
15197.0,1079.6100000000001,3,469,359.87000000000006
15198.0,193.64,2,120,96.82
15199.0,1268.7,4,396,317.175
15201.0,1236.54,5,1210,247.308
15203.0,1827.8,6,1753,304.6333333333333
15204.0,316.58,1,258,316.58
15205.0,653.24,2,378,326.62
15206.0,420.29999999999995,4,162,105.07499999999999
15208.0,870.12,5,316,174.024
15210.0,331.18,1,228,331.18
15211.0,894.4100000000001,2,240,447.20500000000004
15212.0,101.8,1,36,101.8
15213.0,328.35,2,272,164.175
15214.0,1661.44,8,1254,207.68
15215.0,734.94,3,225,244.98000000000002
15216.0,96.6,1,28,96.6
15218.0,5756.89,11,3329,523.3536363636364
15219.0,305.75,1,45,305.75
15220.0,1778.96,6,1393,296.49333333333334
15221.0,403.25,1,43,403.25
15222.0,585.0,1,440,585.0
15223.0,755.75,2,213,377.875
15224.0,322.08,2,152,161.04
15225.0,409.40000000000003,1,226,409.40000000000003
15226.0,154.41,1,71,154.41
15227.0,1219.4,5,750,243.88000000000002
15228.0,3386.71,4,2255,846.6775
15230.0,429.6,2,351,214.8
15232.0,612.06,2,686,306.03
15234.0,197.0,1,196,197.0
15235.0,2247.51,12,1324,187.29250000000002
15236.0,321.05,1,269,321.05
15237.0,1412.32,4,1071,353.08
15238.0,1071.99,3,692,357.33
15239.0,780.59,2,594,390.295
15240.0,1706.57,5,1369,341.31399999999996
15241.0,1756.44,8,1818,219.555
15243.0,316.68,1,185,316.68
15244.0,631.57,2,405,315.785
15245.0,2515.84,3,1784,838.6133333333333
15246.0,514.15,2,247,257.075
15247.0,356.0,1,160,356.0
15249.0,6688.46,13,3577,514.496923076923
15251.0,10484.99,11,6171,953.180909090909
15252.0,740.78,2,522,370.39
15253.0,918.1999999999999,5,866,183.64
15254.0,300.36,1,275,300.36
15255.0,890.85,1,489,890.85
15256.0,98.45,1,55,98.45
15257.0,317.15,1,46,317.15
15258.0,623.16,2,142,311.58
15260.0,1810.77,7,885,258.68142857142857
15261.0,254.82,1,270,254.82
15262.0,178.95000000000002,1,73,178.95000000000002
15263.0,156.51,1,89,156.51
